"measurement_value","base_date","year","month","day","day_of_week","is_holiday","base_time","hour","category_code","category_description","unit","nx","ny","admin_district_code","city","sub_address"
0.70,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
47.00,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.40,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-0.20,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
159.00,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.80,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.90,2025-03-24,2025,3,24,Monday,FALSE,"0300",3,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
48.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
12.90,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
-0.20,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
72.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.30,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
39.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
13.70,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-0.90,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
166.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.90,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
4.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
61.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
9.30,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
-0.50,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
56.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
-0.30,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.70,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
45.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.80,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.40,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
232.00,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.10,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.80,2025-03-24,2025,3,24,Monday,FALSE,"0400",4,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
35.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
15.10,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
176.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.60,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.60,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
39.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
13.60,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
1.70,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
202.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
4.20,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
4.50,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
65.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
9.30,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
9.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
-0.50,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.60,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
48.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.30,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.20,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
189.00,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.30,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.30,2025-03-24,2025,3,24,Monday,FALSE,"0500",5,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
39.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
14.20,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.80,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
270.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.80,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
49.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
12.70,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-1.50,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
144.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.20,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.70,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
63.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
9.50,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
180.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
0.80,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.80,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
52.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.70,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
188.00,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.90,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.90,2025-03-24,2025,3,24,Monday,FALSE,"0600",6,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.90,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
55.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.70,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.30,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
184.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.10,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.10,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
37.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
14.70,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
-0.50,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
143.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.80,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
56.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
12.40,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
180.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.60,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.60,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
47.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
13.60,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
-0.50,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
155.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
1.30,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
1.40,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
55.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.40,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.50,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
195.00,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
5.70,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
5.90,2025-03-24,2025,3,24,Monday,FALSE,"0700",7,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
39.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
15.10,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
176.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.40,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.40,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
59.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
12.90,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-0.20,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
175.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.30,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.30,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
51.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
13.70,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
-0.40,2025-03-24,2025,3,24,Monday,FALSE,"0800",8,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
